"Ketchup.hid","Ketchup.id","Ketchup.choice","price.heinz","price.hunts","price.delmonte","price.stb"
838,1,"heinz",1.19,1.29,1.39,0.95
838,2,"heinz",1.19,1.19,1.46,0.95
838,3,"stb",1.19,1.49,1.39,0.89
838,4,"stb",0.99,1.43,1.49,0.99
839,1,"heinz",1.46,1.43,1.45,0.99
839,2,"hunts",1.46,1.29,1.49,0.95
840,1,"hunts",0.99,1.39,1.49,0.89
841,1,"hunts",1.46,1.53,1.49,0.95
842,1,"heinz",1.39,1.39,1.49,0.89
842,2,"hunts",1.39,0.89,1.39,0.95
842,3,"stb",0.99,1.39,1.49,0.89
843,1,"heinz",0.99,1.39,1.49,0.89
843,2,"heinz",1.46,1.53,1.46,0.95
843,3,"heinz",0.79,1.43,1.46,0.99
843,4,"hunts",1.39,1.36,1.49,0.89
844,1,"heinz",0.99,1.53,1.47,0.95
844,2,"hunts",1.46,1.43,1.46,0.79
844,3,"hunts",1.19,1.39,1.49,0.89
845,1,"stb",1.39,0.89,1.49,0.89
845,2,"stb",1.46,1.53,1.45,0.99
846,1,"hunts",0.99,1.19,1.39,0.95
847,1,"heinz",0.99,1.43,1.46,0.99
848,1,"hunts",1.46,1.53,1.49,0.95
849,1,"heinz",1.19,1.39,1.49,0.89
850,1,"hunts",1.46,1.43,0.99,0.75
851,1,"hunts",1.39,0.79,1.39,0.95
851,2,"stb",1.46,1.44,1.46,0.79
852,1,"heinz",0.99,1.39,1.49,0.89
852,2,"hunts",1.39,0.89,1.39,0.95
853,1,"stb",1.39,1.49,1.49,0.89
853,2,"stb",1.39,1.39,1.49,0.89
854,1,"heinz",0.99,1.39,1.49,0.89
855,1,"hunts",1.19,1.29,1.46,0.95
855,2,"hunts",1.46,1.19,1.49,0.79
856,1,"stb",1.46,1.43,1.49,0.95
857,1,"hunts",1.46,1.43,1.46,0.99
858,1,"stb",1.46,1.53,1.49,0.95
858,2,"stb",0.99,1.43,1.49,0.75
859,1,"hunts",0.99,1.29,1.39,0.95
859,2,"hunts",1.19,1.19,1.39,0.79
860,1,"stb",1.39,1.36,1.39,0.95
861,1,"heinz",1.19,1.36,1.47,0.95
862,1,"heinz",1.19,1.36,1.39,0.95
863,1,"delmonte",1.46,1.43,0.89,0.99
864,1,"heinz",1.19,1.39,1.49,0.89
864,2,"hunts",1.19,0.89,1.49,0.89
865,1,"heinz",1.19,1.53,1.47,0.95
866,1,"heinz",1.19,1.39,1.49,0.89
866,2,"heinz",1.39,0.89,1.49,0.95
866,3,"heinz",1.39,1.39,0.99,0.79
866,4,"stb",1.19,1.53,1.46,0.79
866,5,"stb",1.46,1.43,0.99,0.75
867,1,"heinz",1.39,1.39,1.49,0.89
867,2,"heinz",1.19,1.39,1.49,0.89
867,3,"heinz",1.39,1.36,1.39,0.95
867,4,"heinz",1.39,1.36,1.39,0.95
867,5,"heinz",1.46,1.36,1.39,0.95
867,6,"heinz",1.46,0.99,1.46,0.95
867,7,"heinz",1.46,1.53,1.46,0.95
867,8,"heinz",1.46,1.43,1.46,0.99
867,9,"heinz",0.79,1.43,1.46,0.99
867,10,"heinz",1.39,1.49,1.49,0.89
868,1,"hunts",1.19,1.29,1.39,0.95
869,1,"heinz",1.19,1.53,1.46,0.95
869,2,"heinz",1.19,1.36,1.39,0.95
869,3,"heinz",0.99,1.19,1.49,0.95
869,4,"hunts",1.19,1.29,1.39,0.95
869,5,"hunts",1.46,1.43,1.45,0.99
870,1,"heinz",0.99,1.39,1.49,0.89
871,1,"heinz",0.99,1.43,1.46,0.99
871,2,"heinz",0.99,1.43,1.45,0.99
871,3,"stb",1.46,1.44,1.46,0.79
872,1,"heinz",0.99,0.89,1.39,0.89
872,2,"heinz",1.19,1.36,1.39,0.95
872,3,"heinz",1.46,1.29,1.49,0.95
872,4,"hunts",1.19,1.19,1.47,0.79
873,1,"heinz",1.46,1.44,1.47,0.95
873,2,"heinz",0.99,1.53,1.47,0.99
874,1,"hunts",1.39,0.89,1.49,0.89
875,1,"hunts",1.46,1.53,1.49,0.95
876,1,"heinz",1.19,1.36,1.49,0.95
877,1,"heinz",1.19,1.39,1.49,0.89
878,1,"heinz",0.99,1.36,1.39,0.95
878,2,"heinz",1.39,1.49,1.39,0.89
878,3,"heinz",1.39,1.39,1.49,0.89
878,4,"heinz",1.19,1.39,1.49,0.89
878,5,"heinz",0.99,1.39,1.49,0.89
878,6,"heinz",1.19,0.89,1.39,0.95
878,7,"heinz",1.39,1.36,1.39,0.95
878,8,"heinz",1.19,1.36,1.39,0.95
878,9,"heinz",1.46,1.49,1.46,0.95
878,10,"heinz",0.99,1.49,1.46,0.95
878,11,"heinz",0.99,1.49,1.46,0.95
878,12,"heinz",1.46,1.43,1.49,0.79
878,13,"heinz",1.46,1.53,1.49,0.95
878,14,"heinz",1.46,1.53,1.49,0.95
878,15,"heinz",0.99,1.53,1.49,0.95
878,16,"heinz",0.79,1.43,1.45,0.99
878,17,"heinz",1.47,1.43,1.45,0.99
878,18,"heinz",1.47,1.43,1.45,0.99
879,1,"heinz",1.19,1.39,1.49,0.89
879,2,"heinz",1.19,1.39,1.49,0.89
879,3,"heinz",0.99,1.39,1.49,0.89
880,1,"hunts",1.39,0.79,1.39,0.95
880,2,"hunts",1.19,1.29,1.49,0.95
880,3,"stb",1.19,1.49,1.29,0.99
880,4,"stb",1.39,1.49,1.49,0.89
880,5,"stb",1.39,1.49,1.49,0.89
880,6,"stb",0.99,1.39,1.49,0.89
880,7,"stb",1.39,1.39,1.49,0.89
880,8,"stb",1.19,1.36,1.39,0.95
880,9,"stb",1.46,1.29,1.39,0.95
880,10,"stb",1.19,1.19,1.39,0.79
880,11,"stb",1.46,1.19,1.39,0.79
880,12,"stb",1.46,1.29,1.39,0.95
880,13,"stb",1.46,1.29,1.39,0.95
880,14,"stb",1.46,1.43,1.39,0.75
880,15,"stb",1.46,1.43,1.45,0.99
880,16,"stb",1.46,1.43,0.89,0.99
880,17,"stb",0.99,1.36,1.49,0.95
881,1,"heinz",1.39,1.36,1.49,0.95
881,2,"heinz",1.19,1.36,1.49,0.95
881,3,"hunts",1.46,1.29,1.49,0.95
882,1,"heinz",0.99,1.39,1.49,0.89
882,2,"delmonte",1.19,0.89,1.49,0.95
882,3,"delmonte",1.46,1.43,0.99,0.79
883,1,"hunts",1.46,1.43,1.46,0.79
884,1,"heinz",0.99,1.36,1.49,0.95
884,2,"heinz",0.79,1.43,0.99,0.75
884,3,"hunts",1.39,0.89,1.49,0.95
884,4,"delmonte",1.39,1.39,0.99,0.79
884,5,"stb",1.39,1.39,1.49,0.89
884,6,"stb",1.46,1.53,1.46,0.79
884,7,"stb",1.19,1.43,1.46,0.75
885,1,"heinz",0.99,1.39,1.49,0.89
885,2,"heinz",1.46,1.43,1.46,0.99
885,3,"heinz",1.39,1.39,1.49,0.89
886,1,"heinz",1.46,1.36,1.39,0.95
887,1,"heinz",0.99,1.36,1.39,0.95
887,2,"heinz",1.19,1.36,1.46,0.95
887,3,"heinz",0.99,1.19,1.46,0.95
887,4,"stb",1.46,1.43,1.46,0.75
888,1,"heinz",1.39,0.89,1.49,0.95
889,1,"heinz",1.19,1.36,1.46,0.95
890,1,"heinz",1.19,1.39,1.49,0.99
890,2,"heinz",1.46,1.43,1.45,0.99
890,3,"heinz",0.79,1.43,1.45,0.99
890,4,"hunts",1.39,0.89,1.39,0.95
890,5,"stb",1.46,1.19,1.39,0.79
890,6,"stb",1.46,1.49,1.49,0.95
890,7,"stb",1.39,1.39,1.45,0.99
890,8,"stb",1.46,1.53,1.47,0.75
891,1,"heinz",0.99,0.99,1.46,0.95
891,2,"stb",1.19,1.39,1.49,0.89
891,3,"stb",1.39,1.39,1.49,0.89
891,4,"stb",1.46,1.43,1.46,0.75
891,5,"stb",1.46,1.43,1.46,0.99
892,1,"heinz",0.99,1.19,1.46,0.95
893,1,"heinz",1.19,1.39,1.49,0.89
893,2,"heinz",1.39,0.89,1.39,0.95
894,1,"hunts",1.46,1.43,1.46,0.99
894,2,"stb",1.39,1.39,1.49,0.89
894,3,"stb",1.39,1.36,1.39,0.95
894,4,"stb",1.46,1.43,1.46,0.79
895,1,"stb",0.99,1.49,1.46,0.95
896,1,"heinz",1.19,1.36,1.39,0.95
896,2,"heinz",1.46,1.53,1.45,0.99
896,3,"heinz",1.39,0.89,1.39,0.99
896,4,"heinz",1.19,1.36,1.39,0.95
896,5,"heinz",1.19,1.36,1.39,0.95
896,6,"heinz",1.19,1.53,1.47,0.95
896,7,"hunts",0.99,1.49,1.46,0.95
896,8,"hunts",1.39,0.89,1.39,0.95
897,1,"heinz",1.47,1.43,1.45,0.99
898,1,"heinz",1.39,1.39,1.49,0.89
899,1,"heinz",0.99,1.39,1.49,0.89
899,2,"hunts",1.46,1.29,1.49,0.95
900,1,"stb",1.19,1.29,1.39,0.95
901,1,"heinz",1.19,1.39,1.49,0.89
901,2,"heinz",1.19,1.36,1.39,0.95
902,1,"hunts",1.39,0.89,1.39,0.95
902,2,"stb",1.39,1.39,1.49,0.89
903,1,"heinz",1.46,1.43,1.45,0.99
903,2,"heinz",1.46,1.43,1.45,0.99
903,3,"heinz",0.99,1.39,1.49,0.89
903,4,"heinz",0.99,1.53,1.46,0.95
904,1,"hunts",1.39,1.36,1.49,0.95
905,1,"heinz",0.99,1.39,1.49,0.89
905,2,"heinz",1.39,1.36,1.39,0.95
906,1,"heinz",1.19,1.39,1.49,0.89
906,2,"stb",0.99,1.43,1.45,0.99
907,1,"heinz",1.39,0.99,1.39,0.99
908,1,"heinz",0.99,1.49,1.49,0.89
908,2,"heinz",1.19,1.36,1.39,0.95
908,3,"heinz",1.46,1.43,1.47,0.79
908,4,"heinz",1.46,1.53,1.47,0.99
908,5,"stb",1.39,1.36,1.39,0.95
909,1,"heinz",0.99,1.49,1.29,0.99
909,2,"heinz",0.99,1.39,1.49,0.89
910,1,"heinz",0.99,1.36,1.39,0.95
911,1,"stb",1.19,1.53,1.49,0.95
912,1,"heinz",1.47,1.43,1.45,0.99
913,1,"heinz",0.99,1.36,1.39,0.95
914,1,"heinz",0.79,1.43,1.45,0.99
914,2,"heinz",0.99,1.53,1.46,0.95
914,3,"heinz",1.39,1.36,1.39,0.95
914,4,"heinz",1.39,1.36,1.47,0.95
914,5,"heinz",0.99,1.36,1.47,0.95
914,6,"heinz",1.19,1.36,1.47,0.95
914,7,"hunts",1.46,1.43,0.99,0.75
914,8,"hunts",1.29,1.39,1.45,0.79
914,9,"hunts",1.39,0.89,1.39,0.89
914,10,"hunts",1.19,1.36,1.47,0.95
914,11,"stb",1.46,1.43,0.99,0.75
914,12,"stb",1.39,1.39,1.49,0.89
915,1,"stb",1.39,1.49,1.49,0.89
916,1,"stb",1.19,1.49,1.29,0.99
917,1,"heinz",1.19,1.39,1.49,0.89
917,2,"heinz",0.99,1.39,1.49,0.89
917,3,"heinz",0.99,1.19,1.49,0.95
918,1,"heinz",1.19,1.39,1.49,0.89
919,1,"hunts",1.46,1.43,0.99,0.75
920,1,"heinz",1.19,1.36,1.39,0.95
921,1,"stb",1.19,1.36,1.39,0.95
922,1,"heinz",1.19,1.36,1.39,0.95
923,1,"heinz",0.99,1.49,1.39,0.89
923,2,"heinz",1.39,1.39,1.49,0.89
923,3,"heinz",0.99,1.39,1.49,0.89
923,4,"heinz",0.99,1.36,1.39,0.95
923,5,"hunts",1.39,0.89,1.39,0.95
923,6,"delmonte",1.39,1.36,1.39,0.95
923,7,"stb",1.19,1.39,1.49,0.99
923,8,"stb",1.39,1.39,1.49,0.89
923,9,"stb",1.39,1.36,1.39,0.95
923,10,"stb",1.46,1.29,1.49,0.95
923,11,"stb",1.46,1.44,1.49,0.95
923,12,"stb",1.46,1.43,1.49,0.79
923,13,"stb",1.46,1.43,1.49,0.99
923,14,"stb",1.46,1.43,1.49,0.75
923,15,"stb",1.46,1.43,1.45,0.99
923,16,"stb",1.46,1.43,1.45,0.99
924,1,"heinz",1.19,1.36,1.46,0.95
924,2,"hunts",1.46,1.43,0.99,0.99
925,1,"heinz",0.99,1.36,1.49,0.95
925,2,"hunts",1.46,1.43,0.99,0.79
925,3,"stb",1.46,1.43,0.99,0.75
926,1,"heinz",0.99,1.43,1.46,0.99
926,2,"heinz",0.99,1.43,1.46,0.99
926,3,"heinz",1.46,1.29,1.49,0.95
927,1,"heinz",0.99,1.53,1.46,0.95
927,2,"heinz",0.99,1.43,1.46,0.99
928,1,"heinz",0.99,1.49,1.29,0.99
929,1,"heinz",0.79,1.43,1.45,0.99
930,1,"heinz",0.99,1.53,1.46,0.95
930,2,"hunts",1.46,1.43,1.46,0.99
930,3,"stb",1.46,1.44,1.46,0.79
931,1,"stb",1.19,1.49,1.29,0.99
931,2,"stb",1.19,1.39,1.49,0.89
932,1,"heinz",0.99,1.39,1.49,0.89
932,2,"heinz",0.99,1.36,1.39,0.95
932,3,"stb",1.39,1.39,1.49,0.89
932,4,"stb",1.39,1.36,1.39,0.95
932,5,"stb",1.39,1.39,1.45,0.79
933,1,"heinz",1.19,1.36,1.39,0.95
933,2,"heinz",0.99,1.53,1.47,0.99
934,1,"heinz",0.99,1.39,1.49,0.89
934,2,"heinz",1.39,1.36,1.39,0.95
934,3,"heinz",1.39,1.36,1.39,0.95
935,1,"heinz",0.99,1.39,1.49,0.89
935,2,"heinz",1.46,1.53,1.45,0.99
935,3,"hunts",1.46,1.19,1.46,0.79
936,1,"heinz",1.46,1.43,1.45,0.99
937,1,"delmonte",1.46,1.29,1.39,0.95
938,1,"heinz",1.19,1.39,1.49,0.89
939,1,"heinz",1.19,0.89,1.49,0.89
939,2,"heinz",0.99,1.39,1.49,0.89
939,3,"hunts",0.99,1.49,1.49,0.89
939,4,"hunts",1.39,1.39,1.49,0.89
939,5,"hunts",1.39,1.39,1.49,0.89
939,6,"hunts",1.39,0.89,1.39,0.99
939,7,"hunts",1.39,0.79,1.39,0.95
939,8,"hunts",1.39,0.89,1.39,0.95
939,9,"hunts",0.99,1.19,1.46,0.95
939,10,"hunts",1.46,1.43,1.47,0.79
939,11,"hunts",1.19,1.53,1.47,0.95
939,12,"delmonte",1.19,1.39,1.49,0.89
939,13,"delmonte",1.46,1.36,1.39,0.95
939,14,"delmonte",1.19,1.29,1.39,0.95
939,15,"delmonte",1.46,1.43,1.45,0.99
939,16,"stb",1.39,1.39,1.49,0.89
939,17,"stb",1.39,0.89,1.39,0.89
939,18,"stb",1.19,1.19,1.47,0.79
939,19,"stb",1.46,1.53,1.47,0.75
939,20,"stb",1.46,1.43,1.45,0.99
940,1,"heinz",0.79,1.43,1.45,0.99
940,2,"hunts",1.46,1.53,1.49,0.95
940,3,"stb",1.46,1.43,1.49,0.79
941,1,"heinz",1.19,1.43,1.46,0.75
941,2,"heinz",1.46,1.43,0.99,0.75
941,3,"heinz",1.39,1.39,0.99,0.79
941,4,"heinz",0.99,1.39,1.49,0.89
941,5,"heinz",1.19,1.36,1.39,0.95
941,6,"heinz",1.19,1.36,1.46,0.95
942,1,"heinz",0.99,1.39,1.49,0.89
943,1,"stb",1.46,1.43,1.45,0.99
943,2,"stb",1.39,1.43,1.45,0.79
944,1,"heinz",0.99,1.29,1.39,0.95
944,2,"stb",1.46,1.43,1.49,0.75
945,1,"hunts",0.99,1.39,1.45,0.99
946,1,"heinz",1.19,1.19,1.39,0.79
946,2,"stb",1.19,1.36,1.39,0.95
947,1,"heinz",0.99,1.39,1.49,0.89
947,2,"heinz",1.19,1.36,1.39,0.95
947,3,"heinz",1.19,1.53,1.47,0.95
948,1,"heinz",1.19,1.29,1.39,0.95
948,2,"heinz",0.99,1.53,1.49,0.95
948,3,"hunts",1.46,1.29,1.39,0.95
949,1,"heinz",0.99,1.39,1.49,0.89
949,2,"heinz",1.19,0.89,1.49,0.89
949,3,"heinz",1.19,0.89,1.49,0.95
949,4,"heinz",0.99,1.53,1.46,0.95
949,5,"heinz",1.46,1.43,0.99,0.79
950,1,"heinz",1.46,1.43,1.49,0.99
950,2,"hunts",1.39,0.89,1.39,0.95
950,3,"stb",1.46,1.29,1.39,0.95
950,4,"stb",1.46,1.43,1.49,0.79
951,1,"heinz",0.99,1.49,1.46,0.95
952,1,"heinz",1.19,1.39,1.49,0.89
952,2,"heinz",1.46,1.53,1.46,0.95
952,3,"heinz",1.46,1.43,0.89,0.79
953,1,"heinz",1.39,1.36,1.39,0.95
953,2,"heinz",0.99,1.36,1.39,0.95
953,3,"heinz",1.19,1.36,1.46,0.95
953,4,"heinz",1.19,0.99,1.46,0.95
953,5,"heinz",0.99,1.43,1.46,0.99
953,6,"heinz",0.99,1.39,1.49,0.89
954,1,"heinz",0.99,1.19,1.39,0.95
954,2,"heinz",0.79,1.43,1.45,0.99
954,3,"hunts",1.39,0.79,1.39,0.95
954,4,"delmonte",1.46,1.43,0.89,0.99
954,5,"stb",1.19,1.19,1.39,0.79
955,1,"heinz",0.99,1.39,1.49,0.89
956,1,"hunts",1.46,1.29,1.39,0.95
957,1,"hunts",1.46,1.29,1.39,0.95
957,2,"hunts",1.46,1.29,1.39,0.95
958,1,"stb",1.19,1.39,1.49,0.89
959,1,"heinz",1.19,1.39,1.49,0.89
959,2,"heinz",1.29,1.39,1.45,0.99
959,3,"heinz",0.99,1.43,1.46,0.99
959,4,"stb",1.39,1.36,1.39,0.95
959,5,"stb",1.19,1.36,1.39,0.95
960,1,"heinz",0.99,1.39,1.49,0.89
960,2,"hunts",1.39,1.39,1.49,0.89
961,1,"heinz",1.46,1.19,1.39,0.79
961,2,"heinz",1.46,1.43,1.45,0.99
961,3,"delmonte",1.19,1.36,1.39,0.95
961,4,"stb",1.19,1.39,1.49,0.89
961,5,"stb",1.39,1.36,1.39,0.95
961,6,"stb",1.19,1.29,1.39,0.95
962,1,"heinz",1.39,1.39,1.49,0.89
962,2,"heinz",1.39,0.89,1.39,0.95
963,1,"heinz",0.99,1.36,1.39,0.95
963,2,"heinz",1.46,1.43,1.49,0.79
963,3,"heinz",1.19,1.53,1.49,0.95
964,1,"heinz",0.79,1.43,1.45,0.99
965,1,"heinz",1.19,1.43,1.46,0.99
966,1,"stb",1.46,1.53,1.46,0.95
967,1,"heinz",0.99,1.53,1.47,0.95
968,1,"heinz",1.39,1.36,1.47,0.95
968,2,"heinz",0.99,1.19,1.47,0.95
968,3,"heinz",1.46,1.53,1.45,0.99
968,4,"hunts",1.46,1.53,1.47,0.99
969,1,"stb",0.99,1.39,1.49,0.89
970,1,"heinz",0.99,1.19,1.49,0.95
970,2,"stb",1.46,1.43,1.46,0.75
971,1,"heinz",0.99,1.43,1.46,0.99
972,1,"hunts",1.46,1.43,1.39,0.75
973,1,"hunts",1.46,1.43,1.46,0.99
974,1,"stb",1.39,1.49,1.49,0.89
975,1,"heinz",0.99,1.36,1.39,0.95
976,1,"heinz",1.39,0.89,1.39,0.95
977,1,"stb",0.99,1.39,1.49,0.89
978,1,"hunts",1.39,1.39,1.49,0.89
979,1,"heinz",0.99,1.39,1.49,0.89
979,2,"heinz",1.19,1.36,1.39,0.95
979,3,"heinz",1.46,1.49,1.49,0.95
979,4,"heinz",1.46,1.43,1.49,0.75
979,5,"heinz",1.46,1.43,1.45,0.99
979,6,"heinz",0.79,1.43,1.45,0.99
979,7,"stb",1.46,1.43,1.49,0.79
980,1,"heinz",0.99,1.19,1.49,0.95
980,2,"stb",1.19,1.53,1.46,0.95
981,1,"heinz",1.39,1.36,1.39,0.95
981,2,"hunts",1.46,1.29,1.49,0.95
981,3,"hunts",1.19,1.29,1.49,0.95
982,1,"heinz",1.19,1.39,1.49,0.89
983,1,"hunts",1.46,1.29,1.39,0.95
984,1,"heinz",1.19,1.39,1.49,0.89
985,1,"hunts",1.19,1.29,1.46,0.95
986,1,"heinz",1.19,1.39,1.49,0.89
986,2,"hunts",1.46,1.43,1.46,0.75
987,1,"heinz",1.46,1.29,1.46,0.95
987,2,"heinz",1.46,1.29,1.46,0.95
987,3,"delmonte",0.99,1.39,1.49,0.89
988,1,"heinz",1.19,1.36,1.39,0.95
989,1,"heinz",0.99,1.39,1.49,0.89
989,2,"heinz",1.39,1.39,1.49,0.89
989,3,"heinz",1.39,1.36,1.39,0.95
989,4,"heinz",1.39,1.36,1.39,0.95
989,5,"heinz",1.19,0.89,1.39,0.95
989,6,"hunts",1.39,0.89,1.39,0.95
990,1,"heinz",0.99,1.49,1.39,0.89
991,1,"heinz",0.99,1.39,1.49,0.89
992,1,"heinz",0.99,1.49,1.49,0.99
992,2,"hunts",0.99,1.19,1.39,0.95
993,1,"stb",1.19,1.39,1.49,0.89
993,2,"stb",1.46,1.43,1.45,0.99
994,1,"heinz",1.19,1.39,1.49,0.89
994,2,"heinz",1.19,1.53,1.46,0.79
994,3,"heinz",1.46,1.43,1.46,0.79
994,4,"heinz",1.39,1.39,0.99,0.79
994,5,"delmonte",1.19,0.89,1.49,0.95
994,6,"delmonte",1.46,1.43,0.89,0.79
995,1,"heinz",0.99,1.53,1.46,0.95
995,2,"heinz",1.46,1.43,1.46,0.99
995,3,"heinz",0.79,1.43,1.46,0.99
995,4,"heinz",0.99,1.49,1.49,0.89
995,5,"stb",1.39,1.36,1.39,0.95
995,6,"stb",1.46,1.44,1.46,0.79
996,1,"heinz",0.99,1.39,1.49,0.89
996,2,"heinz",1.19,1.36,1.39,0.95
996,3,"heinz",1.46,1.43,1.49,0.79
996,4,"heinz",1.46,1.53,1.49,0.95
996,5,"heinz",0.99,1.53,1.49,0.95
996,6,"hunts",1.39,0.89,1.39,0.89
997,1,"heinz",1.39,1.39,1.49,0.89
997,2,"heinz",1.46,1.29,1.39,0.95
997,3,"heinz",1.46,1.43,1.45,0.99
998,1,"hunts",1.46,1.19,1.46,0.79
999,1,"heinz",0.99,1.36,1.39,0.95
1000,1,"heinz",1.19,1.36,1.39,0.95
1000,2,"heinz",0.79,1.43,1.46,0.99
1001,1,"hunts",0.99,1.19,1.49,0.95
1001,2,"hunts",1.47,1.43,1.45,0.99
1001,3,"stb",1.39,1.39,1.49,0.89
1002,1,"heinz",0.99,1.39,1.49,0.89
1003,1,"heinz",0.99,1.39,1.49,0.89
1004,1,"heinz",1.46,1.43,0.99,0.75
1005,1,"hunts",1.46,1.43,1.45,0.99
1005,2,"hunts",0.99,1.39,1.49,0.89
1005,3,"hunts",1.46,1.36,1.49,0.95
1005,4,"hunts",1.19,1.53,1.46,0.95
1005,5,"hunts",1.46,1.53,1.47,0.95
1005,6,"hunts",1.46,1.43,1.47,0.99
1005,7,"hunts",0.79,1.43,1.45,0.99
1005,8,"hunts",1.46,1.43,1.45,0.99
1005,9,"stb",1.39,1.39,1.45,0.79
1005,10,"stb",1.46,1.43,1.45,0.99
1006,1,"hunts",1.19,1.36,1.39,0.95
1006,2,"hunts",1.19,1.29,1.39,0.95
1006,3,"hunts",1.46,1.49,1.39,0.95
1006,4,"hunts",1.19,1.19,1.39,0.95
1006,5,"hunts",1.46,1.43,1.45,0.99
1007,1,"heinz",1.46,1.43,1.45,0.99
1008,1,"heinz",0.99,1.53,1.49,0.95
1008,2,"heinz",0.79,1.43,1.45,0.99
1008,3,"stb",1.46,1.53,1.49,0.95
1009,1,"delmonte",1.46,1.43,0.89,0.99
1010,1,"heinz",1.39,1.39,1.49,0.99
1011,1,"heinz",1.39,1.36,1.39,0.95
1012,1,"stb",1.46,1.53,1.45,0.75
1013,1,"heinz",0.99,1.19,1.49,0.95
1013,2,"stb",1.39,0.89,1.49,0.95
1014,1,"heinz",1.46,1.29,1.39,0.95
1014,2,"heinz",1.39,1.39,1.49,0.99
1014,3,"heinz",0.99,1.39,1.49,0.89
1014,4,"heinz",1.46,1.53,1.46,0.95
1014,5,"heinz",0.79,1.43,1.46,0.99
1014,6,"heinz",0.99,1.43,1.45,0.99
1014,7,"stb",1.46,1.43,1.46,0.75
1015,1,"stb",1.46,1.43,1.49,0.79
1016,1,"heinz",1.46,1.36,1.39,0.95
1017,1,"heinz",1.19,1.53,1.47,0.95
1018,1,"stb",1.19,1.36,1.39,0.95
1018,2,"stb",1.46,1.29,1.49,0.95
1019,1,"stb",1.46,1.43,1.45,0.99
1020,1,"hunts",1.46,1.44,1.46,0.79
1021,1,"hunts",1.46,1.29,1.49,0.95
1022,1,"heinz",1.39,1.36,1.39,0.99
1023,1,"heinz",0.99,1.53,1.49,0.95
1023,2,"stb",1.39,1.49,1.49,0.89
1023,3,"stb",1.39,0.89,1.39,0.89
1023,4,"stb",1.19,1.36,1.39,0.95
1023,5,"stb",1.46,1.53,1.49,0.95
1024,1,"heinz",0.99,1.39,1.49,0.89
1025,1,"heinz",1.19,1.36,1.39,0.95
1026,1,"heinz",0.99,1.49,1.46,0.95
1026,2,"heinz",1.47,1.43,1.45,0.99
1027,1,"heinz",0.99,1.43,1.46,0.99
1027,2,"heinz",0.99,1.43,1.45,0.99
1028,1,"hunts",1.39,0.79,1.39,0.95
1028,2,"delmonte",1.39,1.39,1.49,0.89
1028,3,"stb",1.39,1.49,1.49,0.89
1028,4,"stb",0.99,1.39,1.49,0.89
1029,1,"hunts",1.46,1.43,1.45,0.99
1030,1,"heinz",0.99,1.49,1.49,0.99
1031,1,"stb",1.39,0.89,1.39,0.89
1032,1,"heinz",0.79,1.43,1.45,0.99
1033,1,"heinz",0.99,1.49,1.49,0.89
1034,1,"stb",1.39,1.36,1.47,0.95
1035,1,"hunts",1.19,1.49,1.49,0.95
1035,2,"stb",1.46,1.29,1.39,0.95
1035,3,"stb",1.46,1.43,1.46,0.75
1036,1,"heinz",0.99,1.49,1.49,0.99
1036,2,"heinz",1.19,1.36,1.39,0.95
1036,3,"heinz",1.19,1.19,1.39,0.79
1036,4,"heinz",1.46,1.44,1.46,0.95
1036,5,"hunts",1.19,1.19,1.39,0.79
1036,6,"hunts",1.19,0.89,1.49,0.89
1037,1,"heinz",1.46,1.36,1.39,0.95
1038,1,"heinz",0.99,1.53,1.46,0.95
1039,1,"heinz",1.39,1.49,1.49,0.99
1039,2,"heinz",0.99,1.39,1.49,0.89
1040,1,"stb",1.39,1.49,1.49,0.89
1040,2,"stb",0.99,1.39,1.49,0.89
1041,1,"delmonte",0.99,1.19,1.46,0.95
1041,2,"delmonte",1.46,1.43,0.89,0.99
1042,1,"hunts",1.46,1.53,1.49,0.95
1043,1,"stb",1.39,1.39,1.49,0.89
1044,1,"heinz",1.19,0.89,1.39,0.95
1044,2,"heinz",0.99,1.36,1.39,0.95
1044,3,"hunts",0.99,0.89,1.39,0.89
1044,4,"hunts",1.19,1.29,1.39,0.95
1044,5,"hunts",1.19,1.19,1.47,0.79
1045,1,"heinz",1.19,1.19,1.49,0.95
1045,2,"stb",1.19,1.36,1.49,0.95
1045,3,"stb",1.46,1.19,1.49,0.79
1046,1,"heinz",1.19,1.29,1.39,0.95
1046,2,"heinz",1.46,1.29,1.49,0.95
1047,1,"heinz",1.46,1.43,1.45,0.99
1048,1,"stb",1.46,1.43,1.49,0.75
1049,1,"heinz",1.46,1.44,1.47,0.95
1049,2,"delmonte",1.46,1.43,0.89,0.79
1049,3,"stb",1.46,1.43,1.47,0.79
1050,1,"heinz",0.99,1.49,1.49,0.89
1050,2,"heinz",1.19,1.39,1.49,0.89
1050,3,"stb",1.46,0.99,1.46,0.95
1050,4,"stb",1.19,1.53,1.46,0.95
1050,5,"stb",1.19,1.39,1.49,0.89
1051,1,"hunts",1.46,1.29,1.49,0.95
1052,1,"delmonte",1.46,1.43,0.89,0.99
1053,1,"heinz",1.39,1.36,1.39,0.95
1054,1,"stb",1.39,1.36,1.39,0.95
1055,1,"heinz",0.99,1.39,1.49,0.89
1055,2,"heinz",1.39,1.39,1.49,0.89
1055,3,"stb",1.39,1.39,1.49,0.89
1056,1,"heinz",1.19,0.89,1.49,0.99
