"conflict","major","contig","power","maxdem","mindem","years"
0,0,0,0.98682278394699,-7,-8,28
0,0,0,0.42640420794487,10,-6,5
0,0,0,0.98055762052536,10,3,4
0,0,1,0.384885787963867,10,10,39
0,0,0,0.112704902887344,10,9,24
0,0,0,0.317091703414917,-7,-9,4
0,1,0,0.0739972963929176,10,-7,12
0,0,0,0.464076995849609,8,-5,2
0,0,0,0.257112592458725,9,-8,24
0,0,0,0.112522698938847,10,-7,6
0,0,0,0.43775999546051,4,-7,10
0,0,0,0.777183711528778,10,-8,14
0,0,0,0.0942993015050888,-7,-9,10
0,0,0,0.0515916012227535,8,-8,1
0,1,0,0.0275366995483637,5,-5,12
0,0,0,0.923857927322388,9,-6,24
0,1,0,0.00882580038160086,-7,-7,9
0,0,0,0.832211077213287,9,-9,32
0,0,0,0.431661009788513,-7,-9,18
0,0,0,0.0322580002248287,8,-7,13
0,0,0,0.381347209215164,-3,-7,7
0,0,0,0.490388512611389,9,-7,39
0,0,0,0.299116313457489,-7,-7,27
0,1,0,0.477209091186523,8,4,35
0,0,0,0.833115220069885,10,9,33
0,0,0,0.830372214317322,-7,-9,9
0,0,0,0.493967890739441,5,-7,9
0,0,0,0.543407618999481,7,-9,17
0,0,0,0.0593115985393524,-1,-8,14
0,0,0,0.280713111162186,-7,-8,9
0,0,0,0.0246045999228954,10,-7,20
0,0,0,0.794489979743958,9,-7,24
0,0,0,0.273213505744934,6,-7,13
0,0,0,0.0591133013367653,10,-9,5
0,1,0,0.104318998754025,9,5,38
0,1,0,0.159728795289993,10,-3,46
0,0,0,0.108492597937584,10,-6,6
0,0,0,0.858552694320679,-6,-7,23
0,0,0,0.157462701201439,6,-7,8
0,0,0,0.887085676193237,9,-7,30
0,0,1,0.745518803596497,10,-7,19
0,0,0,0.0347797013819218,10,-7,15
0,0,0,0.313662111759186,10,1,18
0,1,1,0.138821601867676,10,8,28
0,0,0,0.0368785001337528,4,-7,26
0,0,0,0.26996049284935,-3,-7,43
0,0,0,0.168068796396255,8,1,23
0,0,0,0.673333287239075,0,-7,13
0,0,0,0.59079897403717,-5,-9,6
0,0,0,0.293398499488831,-7,-7,7
0,0,0,0.273175597190857,-7,-7,13
0,0,0,0.0130163002759218,10,-3,1
0,0,0,0.232443600893021,-1,-9,3
0,0,0,0.105392098426819,10,-10,7
0,0,0,0.0292977001518011,9,-9,19
0,0,0,0.0914286002516747,5,-10,6
0,0,0,0.663945615291595,6,-7,25
0,0,0,0.121905602514744,2,-8,32
0,0,0,0.45649328827858,3,-7,14
0,0,1,0.52990198135376,-7,-9,30
0,0,0,0.165087893605232,1,-3,19
0,0,0,0.894868016242981,-7,-9,14
0,0,0,0.255154609680176,-8,-8,1
0,0,1,0.97478997707367,-7,-9,13
0,0,1,0.467343896627426,9,8,35
0,0,0,0.905548989772797,-2,-9,24
0,0,0,0.638814389705658,9,-5,40
0,0,0,0.434938102960587,10,-9,17
0,0,0,0.180564299225807,6,0,20
0,0,0,0.407773613929749,10,-7,13
0,0,0,0.864259004592896,-7,-8,18
0,0,0,0.446799486875534,10,-9,12
0,0,0,0.350906103849411,-6,-10,16
0,0,0,0.646017670631409,10,-5,29
0,0,0,0.224057704210281,-2,-7,25
0,0,0,0.484848499298096,-9,-10,10
0,0,0,0.38873279094696,-2,-9,28
0,0,0,0.394705206155777,10,-8,25
0,0,0,0.420948594808578,8,-6,28
0,0,0,0.301354795694351,5,-7,15
0,0,0,0.927545309066772,10,-7,11
0,0,0,0.607034683227539,7,-6,21
0,0,0,0.460586190223694,-7,-7,22
0,0,0,0.000866400019731373,10,0,2
0,0,0,0.0054878001101315,9,8,9
0,0,0,0.76023781299591,8,4,4
0,0,0,0.0113902995362878,10,-7,14
0,0,0,0.971290111541748,-6,-7,13
0,0,0,0.949700593948364,-5,-7,32
0,0,0,0.990585803985596,-2,-9,1
0,0,0,0.0062873000279069,9,-6,20
0,0,0,0.353882700204849,10,1,27
0,1,0,0.00652340007945895,10,7,3
0,0,0,0.0549778006970882,10,10,10
0,0,0,0.529914498329163,-7,-7,14
0,0,0,0.0890498980879784,9,-7,25
0,1,1,0.0175839997828007,-7,-7,26
0,0,0,0.44481360912323,10,9,44
0,0,0,0.107790797948837,-8,-9,1
0,0,0,0.295745491981506,9,-10,25
0,0,0,0.972933292388916,4,-9,20
0,1,0,0.0948849990963936,8,-7,18
0,0,0,0.0146449003368616,10,-9,31
0,0,0,0.593500018119812,1,-9,5
0,0,0,0.0421281009912491,10,-9,22
0,0,0,0.0722071006894112,-7,-7,4
0,0,0,0.624781787395477,-7,-9,21
0,0,0,0.398460388183594,10,-7,21
0,0,0,0.00760099990293384,10,10,34
0,0,0,0.428734302520752,-7,-9,19
0,0,0,0.0578088015317917,-9,-9,7
0,0,0,0.12216380238533,2,1,2
0,0,1,0.652719616889954,9,-7,24
0,0,0,0.254288405179977,8,-7,43
0,0,0,0.472715586423874,10,-7,23
0,0,0,0.0573770999908447,10,10,4
0,0,0,0.0531621985137463,10,-3,5
0,0,0,0.0807996988296509,-7,-9,16
0,0,0,0.961439609527588,10,2,30
0,0,0,0.457723706960678,5,-8,36
0,0,0,0.179967194795609,10,-10,20
0,1,0,0.598007798194885,8,-6,29
0,0,0,0.140389293432236,7,-7,8
0,0,0,0.674033224582672,9,-7,10
0,0,0,0.589189171791077,-7,-10,17
0,0,1,0.152278497815132,-9,-10,1
0,0,0,0.322210699319839,10,-8,41
0,0,0,0.540018379688263,10,8,44
0,0,0,0.51083517074585,10,-7,10
0,0,0,0.593496024608612,-5,-10,29
0,0,0,0.311675190925598,-9,-9,3
0,0,0,0.346292406320572,5,-6,35
0,1,0,0.00604300014674664,-5,-8,10
0,1,0,0.173519596457481,-7,-8,25
0,0,0,0.147040799260139,7,3,44
0,0,0,0.738775491714478,-7,-8,26
0,0,0,0.508599519729614,-7,-7,22
0,0,0,0.830188572406769,10,-10,13
0,0,0,0.00728229992091656,10,8,17
0,0,0,0.197526797652245,9,-8,32
0,0,0,0.362132906913757,10,10,24
0,0,0,0.157954007387161,10,3,18
0,0,0,0.425406187772751,10,5,8
0,0,0,0.154081597924232,-3,-9,9
0,0,0,0.129753902554512,4,-10,17
0,0,0,0.285500586032867,-7,-7,25
0,0,0,0.117177098989487,9,-7,28
0,0,0,0.701937913894653,-6,-7,31
0,0,0,0.0258287005126476,9,-9,6
0,0,0,0.163690403103828,10,-10,20
0,1,0,0.0270118992775679,8,-7,10
0,0,0,0.575722575187683,10,-1,40
0,0,0,0.958793997764587,1,-7,11
0,0,1,0.94699239730835,-7,-10,30
0,0,0,0.891139328479767,-7,-7,7
0,0,0,0.744342029094696,10,-7,10
0,0,0,0.0147059001028538,-10,-10,17
0,0,0,0.205831900238991,8,-7,3
0,0,0,0.304173797369003,-6,-7,21
0,1,0,0.00531900022178888,10,-7,13
0,0,0,0.122400902211666,-9,-9,10
0,0,0,0.729613721370697,6,-6,32
0,0,0,0.0363732986152172,1,-9,8
0,1,0,0.011099100112915,10,-3,4
0,0,0,0.00985379982739687,10,10,28
0,0,0,0.150269404053688,-8,-9,26
0,0,0,0.226136296987534,-7,-7,17
0,0,0,0.721400380134583,-7,-7,22
0,0,0,0.105162397027016,-7,-8,30
0,0,0,0.107914298772812,1,-9,45
0,0,0,0.71214908361435,10,7,41
0,0,0,0.182210698723793,10,-8,14
0,0,0,0.55658632516861,10,10,45
0,0,0,0.0112739996984601,-7,-7,3
0,0,0,0.337391287088394,5,-3,1
0,0,0,0.221843004226685,7,-6,12
0,1,0,0.0341423004865646,10,-9,1
0,1,0,0.0587235987186432,9,-6,26
0,1,0,0.0318760983645916,9,-7,10
0,1,1,0.001744500012137,-7,-8,19
0,0,0,0.0400438010692596,7,-7,11
0,0,0,0.234559297561646,4,-2,27
0,0,0,0.676050901412964,10,-7,21
0,0,0,0.104981102049351,-9,-9,39
0,0,0,0.575731992721558,10,10,34
0,0,0,0.134386494755745,-6,-8,31
0,0,0,0.16110010445118,-2,-7,10
0,0,0,0.2950040102005,10,-9,29
0,0,0,0.848484814167023,-1,-3,26
0,1,0,0.0186184998601675,10,-8,28
0,0,0,0.0902239978313446,-3,-7,30
0,0,0,0.0999384969472885,-7,-8,22
0,0,0,0.144329905509949,10,-9,3
0,0,0,0.68544191122055,5,-7,16
0,0,0,0.0773672014474869,6,-9,11
0,1,0,0.696538388729095,10,10,21
0,0,0,0.625812411308289,2,-6,32
0,0,0,0.242561504244804,-5,-7,28
0,0,0,0.224293097853661,9,-9,24
0,0,0,0.567164182662964,6,-7,22
0,0,1,0.109063498675823,10,8,43
0,0,0,0.752262890338898,-7,-8,27
0,0,0,0.301359206438065,-9,-9,20
0,0,1,0.563535928726196,-7,-8,1
0,0,0,0.860606074333191,9,-7,5
0,0,0,0.0537918992340565,10,8,5
0,0,0,0.958715617656708,4,-9,9
0,0,0,0.56400191783905,-5,-10,16
0,0,0,0.515346229076385,10,0,3
0,0,0,0.309916287660599,10,-8,33
0,0,0,0.019751500338316,9,-7,5
0,0,0,0.490645587444305,10,-7,16
0,0,0,0.719101190567017,-3,-7,7
0,0,0,0.615443587303162,10,8,37
0,0,0,0.0402131006121635,10,10,24
0,0,0,0.341782301664352,8,-9,11
0,0,0,0.349830001592636,8,-9,7
0,0,0,0.947115421295166,9,-6,1
0,0,0,0.00742499995976686,10,4,6
0,0,0,0.562164306640625,7,-7,11
0,0,0,0.274739593267441,9,-7,25
0,0,0,0.243243202567101,10,0,20
0,1,0,0.00360470009036362,10,-9,5
0,0,0,0.218207105994225,-7,-7,12
0,0,0,0.322177886962891,8,-8,41
0,0,0,0.135449796915054,3,-9,11
0,0,0,0.00738919991999865,10,4,4
0,0,0,0.954971313476562,10,-7,28
0,0,0,0.296703308820724,9,2,19
0,0,0,0.20757369697094,10,-7,19
0,0,0,0.573233425617218,-7,-7,30
0,0,0,0.821681082248688,-3,-9,16
0,0,0,0.317117094993591,8,8,41
0,0,0,0.0258766002953053,8,-7,3
0,1,0,0.0291613005101681,10,-7,35
0,0,0,0.57660162448883,-5,-9,23
0,0,0,0.337144404649734,4,2,6
0,0,0,0.330575197935104,10,-9,43
0,0,0,0.0758209973573685,10,-7,32
0,0,0,0.767676711082458,-7,-9,35
0,0,0,0.104323297739029,10,-9,30
0,1,0,0.0126405004411936,5,-7,7
0,0,0,0.291222304105759,10,-9,33
0,0,0,0.761297821998596,10,5,28
0,0,0,0.995692610740662,8,7,36
0,0,0,0.324949502944946,-6,-9,13
0,0,0,0.0261202994734049,9,-7,27
0,0,0,0.0189424008131027,7,-7,13
0,0,0,0.281058996915817,-7,-7,11
0,0,0,0.949170708656311,6,-7,26
0,0,0,0.509289622306824,10,-9,0
0,0,0,0.921526610851288,10,-9,1
0,0,0,0.905222415924072,5,-7,20
0,0,0,0.630800783634186,2,-5,3
0,0,0,0.0148993004113436,10,9,26
0,0,0,0.203000903129578,-6,-7,17
0,0,0,0.0404137000441551,8,-7,26
0,0,0,0.762064576148987,7,-3,3
0,0,0,0.0948093980550766,8,-7,30
0,0,0,0.540830016136169,8,-5,21
0,0,0,0.460108011960983,-6,-7,28
0,0,0,0.468432903289795,-5,-7,31
0,0,0,0.944481015205383,-7,-7,4
0,0,0,0.0520102009177208,-7,-10,29
0,0,1,0.290016502141953,7,-9,4
0,0,0,0.655209183692932,10,-7,4
0,1,0,0.0185509007424116,9,-7,1
0,0,0,0.115423299372196,10,7,29
0,0,0,0.315061509609222,6,-7,20
0,0,0,0.377791196107864,4,-7,29
0,0,0,0.00815670005977154,10,-10,17
0,0,0,0.452185213565826,-7,-7,24
0,1,0,0.11248479783535,10,-8,21
0,0,0,0.0193153992295265,10,-7,13
0,0,0,0.567931115627289,10,-5,39
0,0,0,0.278868913650513,10,1,26
0,0,0,0.667673707008362,-3,-10,2
0,0,0,0.802216827869415,10,-2,15
0,0,0,0.0498363003134727,4,-7,5
0,0,0,0.116323597729206,-7,-8,24
0,0,1,0.116191700100899,3,-6,8
0,0,0,0.56725138425827,9,-9,27
0,0,0,0.66192889213562,-7,-7,27
0,0,0,0.684553921222687,10,-9,28
0,1,0,0.010508899576962,10,-4,9
0,0,0,0.2141243070364,9,-7,18
0,0,0,0.639986574649811,-7,-7,32
0,1,0,0.182528093457222,10,-8,32
0,1,0,0.0216147005558014,10,-7,10
0,0,0,0.107863798737526,9,-7,21
0,0,0,0.134258896112442,-7,-9,26
0,0,0,0.106097497045994,10,-7,29
0,0,0,0.0134757002815604,-7,-7,16
0,0,0,0.267415791749954,10,-6,10
0,0,0,0.370786488056183,10,9,23
0,0,0,0.100769802927971,9,-7,8
0,0,0,0.363636404275894,2,-6,5
0,0,0,0.199942201375961,10,-8,11
0,0,0,0.970647871494293,-7,-9,39
0,0,1,0.397713214159012,10,10,29
0,0,0,0.477091699838638,10,5,16
0,0,0,0.515436291694641,-2,-7,2
0,0,0,0.111301399767399,-7,-7,20
0,0,0,0.118705697357655,3,-9,10
0,0,0,0.385136812925339,10,-9,16
0,0,0,0.782808482646942,5,-10,20
0,0,0,0.269525289535522,-7,-8,19
0,0,0,0.0514640994369984,8,-7,13
0,0,0,0.871829986572266,6,-9,14
0,1,0,0.0225259996950626,10,4,43
0,0,0,0.0204946994781494,-9,-10,4
0,0,0,0.187996506690979,5,-10,16
0,0,0,0.922721922397614,5,-7,15
0,0,1,0.173053503036499,8,-9,0
0,0,0,0.357708692550659,4,-9,10
0,1,0,0.0518776997923851,10,-7,6
0,0,0,0.544605374336243,10,-7,32
0,0,0,0.134180307388306,-1,-7,4
0,0,0,0.0803356990218163,10,-9,12
0,0,0,0.198400005698204,-7,-7,7
0,0,0,0.925350785255432,10,-7,24
0,0,0,0.0597468987107277,-7,-7,11
0,0,0,0.460879802703857,10,8,46
0,0,0,0.690909087657928,-7,-9,6
0,0,0,0.883826911449432,10,-7,23
0,0,0,0.478468894958496,-7,-8,21
0,0,1,0.804494380950928,-3,-6,6
0,0,0,0.49360328912735,-7,-10,12
0,0,0,0.0149507997557521,10,10,40
0,0,0,0.612697005271912,8,-5,2
0,0,0,0.745614111423492,-7,-7,3
0,0,0,0.0359609015285969,10,-7,14
0,0,0,0.167714804410934,-1,-7,21
0,1,0,0.0101255001500249,-7,-7,6
0,0,0,0.0994832962751389,7,-7,22
0,0,0,0.490449011325836,9,-7,17
0,0,0,0.0920716971158981,-4,-7,2
0,0,0,0.716981172561646,-6,-10,19
0,0,0,0.216735199093819,-8,-9,20
0,1,1,0.0485940016806126,10,-7,15
0,0,0,0.0716629028320312,9,8,17
0,0,0,0.47834649682045,2,-10,7
0,0,0,0.0848046988248825,-7,-8,29
0,0,0,0.674398422241211,10,9,32
0,1,0,0.00520789995789528,10,8,14
0,0,0,0.496984392404556,9,-7,34
0,0,0,0.0550517998635769,10,-3,2
0,0,0,0.128695398569107,-7,-7,9
0,0,0,0.0862632989883423,9,-5,36
0,0,0,0.0854943990707397,-6,-8,41
0,0,0,0.41343629360199,-3,-7,7
0,0,0,0.270722389221191,8,-6,39
0,0,0,0.145214602351189,1,-7,9
0,0,1,0.493609100580215,9,9,46
0,0,0,0.730923771858215,-7,-9,11
0,1,0,0.00334249995648861,-7,-8,32
0,0,0,0.919664323329926,8,-9,23
0,0,0,0.165557101368904,9,-7,9
0,0,0,0.951884329319,5,-9,9
0,0,0,0.380680203437805,-7,-10,16
0,0,0,0.220886901021004,8,6,27
0,0,0,0.240374103188515,-7,-9,13
0,0,0,0.220242395997047,-7,-8,27
0,0,0,0.923756003379822,8,-4,4
0,1,0,0.0394610017538071,4,-9,5
0,0,0,0.548767387866974,-4,-9,6
0,0,0,0.60665887594223,5,-6,16
0,0,0,0.0654427036643028,10,10,28
0,0,0,0.0255888998508453,10,-7,40
0,0,0,0.329218089580536,-6,-7,5
0,0,0,0.516547203063965,7,-9,22
0,0,0,0.376424789428711,10,-8,1
0,0,0,0.465572208166122,-9,-9,12
0,0,0,0.236182898283005,10,-7,3
0,0,0,0.3459292948246,9,-3,33
0,0,0,0.6068394780159,5,-4,8
0,0,1,0.130200892686844,10,10,32
0,0,0,0.787918388843536,4,-8,11
0,0,0,0.184012904763222,3,-10,19
0,0,0,0.772067427635193,4,-6,41
0,0,0,0.0995121970772743,10,-6,20
0,0,0,0.383950889110565,8,-3,6
0,0,0,0.225909695029259,7,-7,24
0,0,0,0.898746371269226,2,-9,18
0,0,0,0.0208563003689051,4,1,1
0,0,0,0.936663627624512,-8,-9,17
0,0,0,0.329317212104797,-7,-7,15
0,0,0,0.0708063021302223,-6,-7,10
0,0,0,0.497461885213852,-7,-7,25
0,0,0,0.302387207746506,10,-7,17
0,0,0,0.471513986587524,6,-10,15
0,1,0,0.116181001067162,10,-7,25
0,0,0,0.445033103227615,-7,-9,6
0,0,0,0.650493323802948,4,-7,13
0,0,0,0.13301520049572,5,-1,18
0,0,0,0.703703582286835,9,8,3
0,0,0,0.327533096075058,-2,-7,23
0,0,0,0.420673012733459,8,-7,6
0,0,0,0.222925499081612,10,-7,6
0,0,0,0.0167363993823528,8,-10,22
0,0,0,0.97247850894928,10,-7,29
0,0,0,0.020830899477005,10,2,13
0,0,0,0.123103097081184,10,-7,16
0,0,0,0.295082002878189,-4,-9,14
0,0,0,0.118592999875546,-5,-7,11
0,0,0,0.382231414318085,-7,-10,14
0,0,0,0.323195695877075,8,-9,20
0,0,0,0.0761487036943436,5,-6,15
0,0,0,0.903954684734344,0,-7,5
0,0,0,0.357656508684158,10,5,43
0,0,0,0.893393397331238,-9,-9,7
0,0,0,0.13409149646759,10,-3,38
0,0,0,0.420294612646103,-7,-8,28
0,0,0,0.424788385629654,10,-7,9
0,0,0,0.118019200861454,3,-9,8
0,0,0,0.332212805747986,10,-10,26
0,0,0,0.496191710233688,8,-8,6
0,0,0,0.54054057598114,10,9,5
0,0,0,0.0279753003269434,10,-9,19
0,0,0,0.0589892007410526,10,-7,18
0,1,0,0.0171344000846148,10,-7,9
0,0,0,0.504854321479797,-7,-7,3
0,0,1,0.949999928474426,-7,-9,2
0,0,0,0.102173902094364,-5,-7,25
0,0,0,0.964189291000366,8,-7,2
0,1,0,0.111501902341843,10,-7,10
0,0,1,0.77805632352829,5,-2,24
0,1,0,0.096289999783039,4,-9,22
0,0,0,0.199246004223824,-9,-10,20
0,0,0,0.528883218765259,-3,-7,12
0,0,0,0.934647798538208,10,-7,1
0,0,0,0.221108093857765,10,7,14
0,0,0,0.434552192687988,10,-1,1
0,0,0,0.0353191010653973,-7,-7,1
0,0,0,0.146640405058861,-1,-7,30
0,0,0,0.416456699371338,-7,-7,14
0,0,0,0.324132114648819,-7,-7,18
0,0,0,0.165166392922401,-7,-7,11
0,0,0,0.514285683631897,-5,-7,7
0,0,0,0.533551871776581,10,-9,1
0,0,0,0.0296180993318558,10,-9,3
0,0,0,0.430952310562134,-7,-7,26
0,0,0,0.827348470687866,10,9,19
0,0,0,0.186153903603554,6,-6,22
0,0,0,0.87388801574707,-7,-10,33
0,1,0,0.327150791883469,10,10,40
0,0,0,0.717488825321198,7,-5,15
0,0,0,0.965758204460144,-8,-9,20
0,0,0,0.372199386358261,10,-7,6
0,0,0,0.165137603878975,10,-7,23
0,0,0,0.204933896660805,10,-7,0
0,0,0,0.00969849992543459,9,4,22
0,1,0,0.0804838016629219,10,-8,22
0,0,0,0.846664726734161,-4,-9,36
0,1,0,0.00216510007157922,10,-8,3
0,0,0,0.171280294656754,5,4,12
0,0,0,0.645161271095276,8,-9,6
0,0,0,0.518809378147125,8,-7,36
0,0,0,0.813559293746948,-7,-8,32
0,0,0,0.532758593559265,10,-9,9
0,0,0,0.865196526050568,-5,-7,34
0,0,0,0.787564814090729,10,10,32
0,0,0,0.164926096796989,10,-7,18
0,0,0,0.233582496643066,4,-9,13
0,0,0,0.0188183002173901,-6,-7,5
0,0,0,0.266930013895035,10,-1,9
0,0,0,0.188710004091263,1,-6,18
0,0,0,0.530683994293213,-7,-7,33
0,0,0,0.279736995697021,9,-7,30
0,0,0,0.0148173999041319,9,8,1
0,0,0,0.792665719985962,-5,-9,38
0,0,0,0.338138908147812,10,-7,2
0,0,0,0.68031632900238,10,10,17
0,0,0,0.173766404390335,10,-9,9
0,0,0,0.19553230702877,-8,-8,36
0,0,0,0.394710093736649,9,8,27
0,0,0,0.0138467997312546,10,-8,29
0,0,0,0.918010711669922,-8,-10,25
0,0,0,0.237150102853775,2,-3,10
0,0,0,0.534661710262299,-7,-9,6
0,0,0,0.114124998450279,10,-4,15
0,0,0,0.467289686203003,10,-6,18
0,0,0,0.106786802411079,10,4,5
0,1,0,0.00654159998521209,10,-6,30
0,1,0,0.00148179999087006,-6,-8,16
0,0,0,0.33449798822403,10,1,30
0,0,0,0.504987180233002,-7,-7,4
0,0,1,0.338730692863464,-9,-10,10
0,1,0,0.0810422003269196,8,-8,24
0,0,0,0.145549893379211,-7,-7,24
0,0,0,0.709677517414093,-7,-10,7
0,0,0,0.584851503372192,10,-4,4
0,0,0,0.941814303398132,8,8,41
0,0,0,0.00768550019711256,-7,-10,11
0,0,0,0.37737849354744,2,-8,39
0,1,0,0.0114457998424768,10,10,14
0,0,0,0.936562776565552,10,10,2
0,0,0,0.260408312082291,10,-10,14
0,0,0,0.0495221987366676,10,-9,14
0,1,0,0.143600702285767,10,10,40
0,0,0,0.477053910493851,-7,-8,29
0,0,0,0.202193602919579,-1,-7,6
0,0,0,0.300539702177048,10,0,43
0,1,0,0.0116034001111984,-4,-7,33
0,0,0,0.0249271001666784,9,-7,10
0,0,0,0.108938202261925,-6,-7,21
0,0,0,0.0678751021623611,-7,-8,37
0,0,0,0.00706340000033379,-10,-10,8
0,0,0,0.0530119985342026,10,-7,7
0,0,0,0.186431303620338,10,-7,20
0,0,0,0.529709279537201,10,-6,6
0,0,0,0.701321184635162,7,-9,15
0,0,0,0.925770282745361,3,-9,6
0,0,0,0.0159402992576361,-9,-10,15
0,0,0,0.89651507139206,10,-7,12
